1,0.946941603,0.899217496,0.969742087,1,0.806288129,0.532118556,0.13747154
1,0.991615789,0.994342489,0.812954445,0.552335054,0.349287116,0.004943472,0
0.981194968,1,0.896795215,0.859422371,0.746314172,0.609417613,0.254294914,0.002451707
0.885033692,0.987987521,0.971685008,0.94739806,0.623860242,0.356835684,0.210872499,0
1,1,0.874391758,0.684436539,0.384649005,0.284369528,0.119357043,0
0.900598904,1,1,0.96189544,0.740319296,0.585539218,0.21148716,0
0.905284129,0.798594722,0.867480297,0.786013169,0.367930945,0.358238753,0,0
0.945936889,1,0.820136357,1,0.546318729,0.364530682,0.117806193,0
0.999519026,0.882085451,0.643558228,0.38938204,0.051212105,0.123285977,0.184730693,0.042473804
0.900312165,1,0.944988111,1,1,0.73984624,0.261963927,0.111637106
1,0.933307992,0.770143951,0.86875602,0.43538503,0.297768566,0,0.079446907
1,1,0.853181668,0.705782629,0.332322127,0.192921507,0.111469357,0
1,0.957812454,1,0.903634354,0.785847711,0.555268933,0.288753488,0.019482404
0.998685311,1,1,1,0.707624513,0.719197784,0.422803848,0.044365132
1,0.988796779,0.891532086,1,0.992135306,0.999006865,0.985654899,0.523012522
0.922597803,0.574073318,0.472262907,0.281886849,0.168307553,0.021356159,0.274492208,0
0.905040582,1,1,1,0.633772104,0.50431053,0.22448283,0
1,1,0.923493276,0.954792672,0.953355053,0.92465228,0.81460766,0.532461635
0.965218613,1,0.720711153,0.719374101,0.371164774,0.180233773,0.03889499,0.01009289
1,1,0.981398137,0.96139177,0.401419413,0.38406327,0.144852677,0
1,1,1,1,1,0.97807487,0.960032174,0.768096101
1,0.852727018,0.94354709,1,0.903351058,0.710352507,0.392874454,0.046425752
0.893342122,0.804690081,0.74605397,0.511610281,0.064237883,0,0,0.010155601
1,0.977433452,0.918196503,0.951659925,0.939191576,0.84252159,0.413101745,0.185631227
0.979575414,0.863492291,0.863072375,0.853803447,0.526011523,0.284942466,0,0
1,0.973515922,0.922505951,0.944969488,0.918185268,0.971554474,0.812121133,0.413258287
1,0.983946696,1,0.920128697,0.844696737,0.686349487,0.457947525,0.129151455
0.86462209,0.969516591,0.809779504,0.553386116,0.158254435,0.139804567,0,0
0.875567695,0.920603236,0.979919509,0.95693665,1,1,0.605796456,0.114138738
1,0.992129388,0.970417938,1,0.859496953,0.746850546,0.34877984,0.035515562
1,0.997787546,0.803634755,0.845388928,0.470559121,0.342849392,0,0.052432876
0.946089015,1,0.978817934,0.842193493,0.900311276,0.845899323,0.608653639,0.252742957
1,1,0.919013096,0.945192816,0.744251588,0.549145506,0.096362614,0
0.828702522,0.885144613,0.984289438,0.784373736,0.38071401,0.2431046,0.194657854,0.020807956
0.999288021,1,1,0.940972128,0.855876655,0.648434778,0.138383492,0.043104755
0.880261235,0.842439604,0.725989667,0.476675503,0.105777424,0.250784032,0,0.056963975
1,0.869638018,0.732647725,0.72205028,0.335545911,0.138929177,0,0.104605717
0.879702043,0.952996916,0.967178672,0.989692744,1,0.762651153,0.436901238,0.158994947
0.886086994,0.819988331,0.744182574,0.377162398,0.051514435,0.206296868,0,0
0.824579115,0.71012998,0.459081519,0.33699702,0,0.015147166,0,0.058162396
1,1,0.95604297,1,0.822978975,0.697816976,0.35622474,0.200129755
1,1,1,0.994319465,0.885135664,0.621536115,0.308122657,0.073962551
0.872090559,0.912861387,1,0.819707157,0.742764232,0.59244403,0.147065527,0.062602221
1,1,1,0.907712926,0.926995861,0.706572876,0.460942967,0.09730047
0.967266675,0.984765363,0.717014285,0.532030157,0.104802037,0.113081201,0,0
0.947129717,1,0.981812924,1,0.997055044,0.908989808,0.740013043,0.303396064
0.970148861,0.964940035,0.943068515,0.880125587,0.980097172,0.913040869,0.800208741,0.390287387
0.948336411,0.835679055,0.700088577,0.608124547,0.213488889,0.037207167,0.068460035,0.065103319
0.93897654,0.926431597,0.977374851,0.856774548,0.446728192,0.410610143,0.182457254,0
1,1,1,0.771111933,0.866156544,0.50116178,0.326660257,0.138894771
0.821685684,0.990129594,0.950568457,0.940806941,0.9038765,1,0.680661428,0.209093809
1,0.64348798,0.340542954,0.291255504,0,0,0,0.022689974
1,0.967757092,1,1,0.759427464,0.641282724,0.266360894,0.09297452
0.679222408,0.343544008,0.29744949,0.034994953,0.018068685,0.034485638,0.09115845,0
1,0.917624335,0.996231778,1,1,0.985776882,0.745506664,0.427294949
0.975093305,0.893781796,0.7473135,0.785309377,0.267329259,0.142197095,0.059186312,0.073117602
0.988737044,1,0.948586265,1,0.799049443,0.570647521,0.236053286,0.102490063
0.985560837,0.994203033,0.946111846,0.962439837,0.856349615,0.953530562,0.805521948,0.383022831
1,0.948142372,1,0.987183596,0.790680738,0.794411435,0.239983054,0.111407722
0.959186789,0.930973318,0.919668098,0.97382772,0.894366275,0.764320505,0.330319606,0.172501091
1,1,0.85191631,1,0.956534828,0.643012834,0.343259179,0.115463609
1,0.937262442,0.904487608,1,0.927064768,0.811341875,0.428701037,0.115077272
1,1,0.967907804,1,0.722244627,0.688307326,0.354325595,0.154425501
1,0.974940582,0.946327604,1,0.928298386,0.822535385,0.560598741,0.163484099
1,0.909992609,0.605373189,0.637017731,0.126899477,0,0.121309958,0.114630865
0.964985744,0.995351497,1,0.921833038,0.788629351,0.448597358,0.121943053,0.01371355
0.874177309,1,0.983296883,1,1,0.990399159,0.670125059,0.368832461
1,0.633008521,0.526860331,0.35017984,0.123202382,0.032320763,0,0.092028939
0.926965478,1,0.797778652,0.823398922,0.404756689,0.29999197,0.168867933,0
1,0.931850671,0.920736433,0.976233522,0.744222797,0.598806255,0.24478366,0
1,0.994792867,0.985474666,0.849825656,0.877199511,0.744550961,0.283201674,0.085346173
1,0.944368402,0.773949229,0.636730225,0.242147065,0.134921394,0.097190194,0
0.916308361,1,0.937723587,0.925513933,0.694937379,0.375070649,0.205742265,0
1,0.915648361,0.654259692,0.615565264,0.139521999,0.198928622,0,0.009058481
0.980701473,0.816917941,0.872748186,0.989961327,0.605794598,0.433397621,0.134993216,0
1,0.966472443,0.985840095,0.946510233,0.896149942,0.900104982,0.70748025,0.157428633
0.902961389,1,1,0.891102637,0.659072399,0.330084924,0.103034138,0.087681222
1,0.885464077,0.96911593,0.931972971,0.864731829,0.830996377,0.566280331,0.208253072
1,0.959575679,0.894363736,0.809285122,0.440018586,0.323219534,0.150728142,0
0.95354885,1,0.943831833,0.855241729,0.551538344,0.426699126,0.086469356,0.042123462
1,0.968820722,1,0.94549798,0.617621108,0.47339352,0.1346431,0
0.969134665,1,1,0.858670033,0.765669964,0.608612129,0.268908034,0.176784578
1,0.995504407,0.979486977,0.752997718,0.295428878,0.205834873,0,0.108604697
0.84762506,1,0.940549716,1,0.859482594,0.715749931,0.460118692,0.23755872
0.940336559,0.949739345,1,0.852527681,0.358282784,0.396608171,0.094182204,0
1,0.82417824,0.771655547,0.629311059,0.271825741,0.17037516,0.019206305,0.011053677
0.938465287,0.987084066,0.967147026,0.932768814,0.972772161,0.721217752,0.501785695,0.070471153
0.965860587,0.889932414,1,0.988956762,0.921186303,0.80645702,0.735573009,0.585647678
1,0.92367367,0.985955985,1,1,0.913252198,0.733114584,0.27475826
1,1,1,1,0.926827806,1,0.898566825,0.62275092
0.953871514,1,0.987381948,0.958009131,0.972885749,0.968591408,0.786674846,0.399655271
0.908831373,1,1,1,0.860554146,0.971495398,0.809337331,0.405964731
1,0.914701308,0.87785575,0.747517715,0.25973819,0.182486805,0.059961965,0
0.975748273,0.799034628,0.879868959,0.613017268,0.257095369,0.102893768,0.001741031,0
1,0.949648328,1,1,0.976498666,0.937356545,0.756919736,0.403497966
0.976325031,1,1,1,0.90299234,0.884061029,0.492392667,0.090247702
0.901971641,1,0.934398192,0.90677598,0.925408443,0.717589981,0.328632726,0.085888731
0.918176886,1,0.972730262,0.949675439,0.898676669,0.798813117,0.598062245,0.181693227
0.980801465,0.834799303,0.81389016,0.705998384,0.340676629,0.198048493,0.073832528,0.017716552
1,0.667928844,0.537773313,0.31376993,0.008612171,0.092198364,0.073692734,0.049186095
0.94012758,0.942000174,0.914757989,0.780946187,0.253446993,0.241418114,0.013133905,0
0.928625486,0.873724856,1,0.719585254,0.357060476,0.362492684,0.09787675,0
1,1,0.909210817,1,0.817254889,0.500840995,0.137410474,0
1,1,0.904011415,0.743855944,0.31965666,0.121504319,0.051923041,0
0.95938641,1,0.980763455,0.814637057,0.685794633,0.613766791,0.208454326,0.120395825
0.915132824,1,0.950817946,1,0.933357173,0.823027201,0.424086293,0.180863463
0.938490297,1,0.883483003,0.841178753,0.573768762,0.571496713,0.046859692,0.056330907
1,0.908277566,1,0.883011105,0.403303367,0.38057472,0.069238646,0.018220734
0.951910237,0.926297101,1,1,0.953455339,0.857590471,0.453891267,0.118845676
0.98565845,0.879541215,0.792904333,0.863789687,0.357129069,0.193485508,0.060940891,0.096984211
0.984713413,1,0.960972994,1,0.795601646,0.74953739,0.461378782,0.090377422
0.898189317,0.914395047,0.770532952,0.527105708,0.242441068,0.206216384,0.009763235,0
1,1,0.979559884,1,0.851542454,0.590232318,0.424544136,0.185537072
0.944149946,0.858160844,0.862256733,0.822093779,0.569830405,0.496342222,0.065335776,0.063228928
0.925180782,0.954469364,0.92675132,0.849572899,0.579301437,0.312195291,0.079257773,0.094828816
1,0.81789604,0.831567326,0.791471728,0.42961918,0.21433612,0,0.052710701
1,0.929959584,0.955189497,0.980594427,0.949614168,0.926468881,0.880176459,0.622656458
1,0.979082861,0.903709243,0.660814865,0.281856385,0.083620235,0.029304532,0
0.986973534,1,1,0.906911709,0.93200378,0.669484525,0.475375495,0.044149958
1,0.963104071,0.987830323,0.97686729,0.940447898,1,0.727588123,0.458131071
0.935772983,0.965814884,1,1,0.887333039,1,0.643849799,0.253193452
1,0.958914416,1,0.933691382,0.952952254,0.887610384,0.735272812,0.343365223
0.891285318,0.365534559,0.265561516,0.236329589,0.066864462,0,0.032296063,0
1,0.963779677,0.982629733,1,1,1,0.879276271,0.715672419
1,0.986860696,0.880544051,0.900729343,0.761774259,0.594526378,0.265399824,0.040630751
0.986712763,0.991857905,0.890523068,0.927459971,0.842761435,0.757643832,0.256560678,0.132349775
0.939555963,1,1,0.856315006,0.938726621,0.833521184,0.327713682,0.21011468
0.998230695,0.946152913,0.867203674,0.816908723,0.429683362,0.299092156,0.113199754,0.098102848
0.976625937,0.81505732,0.669876214,0.49098653,0.161608736,0,0.118266657,0
1,0.97100762,0.9169516,0.56276866,0.202698225,0.081539005,0.016981197,0.028936585
0.989764196,0.955100733,0.996979266,0.997796244,0.7790735,0.743531736,0.327923061,0.116546505
0.889152686,0.868355515,1,0.823352035,0.621136859,0.415439317,0.153968394,0.042822585
1,0.918666838,1,0.926764254,0.896783782,0.734475667,0.305307375,0.039299038
0.964298617,0.931935979,0.995406083,0.939077081,1,1,0.870726279,0.370648084
0.931639754,0.931520936,0.898254879,0.992724642,0.805056047,0.645135633,0.386529647,0.02637847
0.896779582,0.93116197,1,0.943825345,0.899661592,0.829744843,0.77329096,0.308236446
0.936791739,1,0.97495403,0.973842901,0.824308974,0.619148969,0.41710315,0.091073863
1,1,1,0.903113037,1,0.937996606,0.435512417,0.19561824
1,0.940929758,0.881960888,0.983060995,0.782315469,0.670508479,0.462278332,0.044189928
0.932824831,0.931647929,1,0.971544622,0.913953207,0.9380906,0.463658915,0.246084864
1,0.925291654,1,1,0.9388098,0.925408579,0.50712177,0.195972703
0.750683356,1,0.89876682,0.867042931,0.630976022,0.493474728,0.154161364,0.011116458
0.992040854,0.940335439,0.892895415,0.981585216,0.918466896,0.959394045,0.618863723,0.256074283
0.952450019,0.948278229,0.982874323,0.861439347,0.605421049,0.192547652,0.039796013,0.052345016
1,1,0.920927095,0.959418285,0.645155523,0.514451234,0.079309645,0.064193981
1,1,0.993544051,0.959678368,0.714817981,0.522653784,0.037469017,0
1,0.970881159,0.888580629,0.948265387,1,0.906319558,0.728507103,0.111720601
1,1,0.940456181,0.995258762,0.797265696,0.791508647,0.249457353,0.068694278
1,1,1,0.976528071,0.783555293,0.789739994,0.458303674,0.18204217
0.968108988,0.854955263,0.859710419,0.981540042,0.702671721,0.454551017,0.2495056,0.159277139
1,1,0.85748095,0.832977054,0.262260139,0.150060301,0.045775597,0
0.901540187,1,0.855008031,0.709612353,0.391698577,0.276536336,0.085789642,0.105381178
0.870692224,0.993740655,1,0.961133362,0.903658127,0.665365493,0.316564144,0.034943418
1,0.869480787,1,0.87190326,0.813636533,0.78716907,0.332664455,0.072431365
0.9022278,0.952527266,0.848309432,0.800712207,0.688762116,0.418432271,0,0.156420664
0.939459937,1,1,0.851625879,0.830074366,0.785036367,0.24305216,0.09639355
1,0.994392203,1,1,1,0.988226088,0.924861381,0.599394001
0.991230985,1,0.946163219,0.922307816,0.963784192,0.894874633,0.475902318,0.104512994
0.942785388,0.890043135,0.795285063,0.857218714,0.264274406,0.249287908,0.053096785,0.016556442
0.913353213,0.894918165,0.973724684,0.919880311,0.869950058,0.67647277,0.329783269,0.069611583
0.82772101,1,0.932682592,1,1,0.998741845,1,0.860632494
1,0.90767583,1,1,0.954932196,0.603454039,0.403189022,0
0.96970333,1,1,1,0.826266172,0.812798748,0.367761277,0.145217527
0.97307113,1,0.859373231,0.888378452,0.318132689,0.07235284,0.043528189,0.00051882
0.96631344,1,1,0.886284027,0.566634672,0.314337373,0.238938509,0
0.963902501,0.837921899,0.960697407,0.99446525,0.90630373,0.902312168,0.989296941,0.711805085
0.913975702,1,1,1,1,1,0.756675243,0.477008224
1,0.945139177,1,1,0.939270931,0.658058055,0.650388103,0.186281496
1,0.989521057,0.892255604,0.783134495,0.475655279,0.327597539,0.106815727,0
0.949613212,1,1,0.952306081,0.99916095,0.840719241,0.69078944,0.445008002
1,0.886864558,0.951682547,0.824775645,0.467700269,0.408014875,0.137749628,0
0.963944964,1,0.954249707,1,0.855388556,0.631131162,0.321301976,0.105690336
1,0.965289388,0.908736432,0.985610826,0.942396966,0.957926491,0.928437425,0.690101941
0.959458808,1,0.927714693,0.871119297,0.464185959,0.538859058,0.224955387,0.030520139
0.951119234,1,0.843889615,0.976908393,1,0.980060223,0.962661495,0.632566936
1,0.842988615,0.899777708,0.651197026,0.364173888,0.172315827,0.191195362,0.001136047
1,1,0.937645439,0.90852038,0.789625312,0.707202697,0.43567374,0.165092283
0.938639252,0.962764421,0.986337433,0.926000691,0.742765421,0.505143126,0.219208165,0.081042761
0.890392964,0.878539402,0.94140636,0.855827618,0.346375595,0.308597957,0.16128522,0.01229842
0.81928334,0.971984846,0.888774269,0.717198312,0.482596954,0.307324782,0.079976524,0
1,0.914568901,0.841522472,0.646487237,0.242289685,0.112742553,0.16056687,0
1,0.89977647,1,0.860885948,0.95769564,0.597026013,0.260048959,0.099448449
1,0.954745181,0.888603339,0.527252963,0.369686684,0.231709335,0,0.121385642
0.915798469,1,0.925181048,0.747523582,0.420079246,0.324585941,0.120604731,0.057472195
0.914697186,0.980273988,1,1,0.958310174,0.806067905,0.581191073,0.148447665
1,1,0.964048732,0.862829431,0.743050904,0.652856158,0.364464241,0
1,0.973887027,0.941302703,0.753852877,0.371670398,0.128876848,0,0.056794188
1,1,1,1,0.850868307,0.862094178,0.363159928,0.158832627
0.893956995,0.867223698,0.884617991,0.721416635,0.246179041,0.039073814,0,0.095118966
0.928313501,0.715240261,0.499559357,0.378103014,0.031530858,0.090531153,0,0
0.966713282,1,0.975399196,0.831880106,0.565417219,0.423830763,0.184110643,0.123275296
1,0.908604651,0.882481451,1,0.942514699,0.894166001,0.815191102,0.25816908
0.936511334,0.9560502,1,0.914907901,0.922070524,0.806657953,0.564613077,0.243928183
0.920323204,0.945789365,0.933438429,1,0.868304552,0.913589479,0.602710514,0.13890738
0.83323003,1,1,0.958536753,0.946816113,0.892069477,0.895502766,0.518151301
1,1,0.865561632,0.870389721,0.673771393,0.657073657,0.26761524,0.062037218
1,0.953538248,0.900183999,0.815522456,0.88977834,0.849985908,0.412311489,0.202608162
0.960498374,0.972152241,0.925448644,0.919003883,0.707222832,0.479930521,0.228804595,0.015907648
1,0.835006381,0.993963788,0.942992758,0.858315316,1,0.72727987,0.279471167
1,0.987813839,0.899556716,0.893509088,0.594070581,0.487142345,0.245668473,0.016002838
1,1,1,0.926408761,0.848335923,0.810581478,0.480013953,0.074308094
1,1,0.991854676,1,0.868160902,0.886280068,0.648547353,0.128023688
1,1,1,1,0.847261647,0.827999492,0.588794731,0.181965635
0.977457701,0.907083695,1,0.935947009,0.805820343,0.752777647,0.313099401,0.00894397
1,0.94455741,0.95034089,0.916331854,0.679064458,0.456648209,0.075577133,0.086471746
1,0.947466235,0.891773265,0.67932807,0.337512483,0.037483528,0,0
0.957740518,0.994750452,1,0.935759306,0.959851145,1,0.843091315,0.48955662
1,0.890054335,0.781643588,0.526242888,0.075525726,0.047654837,0.014990437,0
1,0.91996186,0.993988527,0.905000051,0.698881983,0.595073362,0.312785769,0.144249435
1,1,0.921815993,1,0.940146092,0.89594029,0.773511068,0.352332336
1,0.858194251,0.895624295,0.941569861,0.89258493,0.95995801,0.772155196,0.268778837
0.909360868,0.927066158,0.902246819,0.880025334,0.691404005,0.610693911,0.276510231,0.067241292
1,0.852888578,0.652423716,0.488721974,0.177503686,0.163604555,0.022123817,0.027138429
1,0.972732925,0.890732838,0.974401597,0.627699038,0.35220691,0.123040408,0.084796935
1,1,0.96214698,0.886731889,0.679338798,0.58558658,0.13510114,0.063819654
0.920853997,0.889685459,1,0.902764296,0.60014516,0.512842718,0.096374019,0.175118264
1,1,1,0.937550086,0.889955606,0.850750076,0.621858771,0.198913037
1,0.905980852,1,0.905378789,0.65837553,0.552223002,0.203831526,0.07870227
1,1,0.885489304,0.916705367,0.79752378,0.549471239,0.155588215,0.159302656
1,1,1,1,0.9838784,0.883963493,0.769733688,0.338921705
0.999222979,0.962525646,1,1,0.881439967,1,0.819033825,0.398007496
1,1,0.931354231,1,0.963322459,0.818375249,0.484262295,0.056099476
0.938565717,0.894762398,0.989429168,0.980004682,0.564116009,0.376311334,0.004014712,0
1,0.909202865,0.967071421,0.932726026,0.879189419,0.72529417,0.402411398,0
0.865737568,0.871796198,0.788286176,0.659420434,0,0,0.015434794,0
0.898997919,0.990982064,1,0.916900127,0.981358529,0.974875471,0.683741325,0.403567722
1,1,1,0.945820028,0.684768356,0.517664724,0.097328744,0.026094443
1,0.915525741,0.969010519,0.992625668,0.7020815,0.713773005,0.146658974,0.022569884
0.885147162,0.898666058,0.892618391,0.725066773,0.30495431,0.235940431,0.033348806,0.069209847
1,0.929256678,0.83516144,0.858851533,0.507042593,0.362349916,0.076293277,0
0.824179424,0.910370854,0.84942922,0.857355964,0.542622352,0.398279882,0.253889875,0.027517161
1,0.89021057,0.89488631,0.68983361,0.208848747,0.268238286,0.183341143,0.011003687
1,1,0.856189149,0.887410284,0.750189836,0.407718375,0.116937751,0.06355482
0.835266768,0.752573154,0.677205071,0.377647084,0.055163545,0.015060752,0.061694794,0
1,0.927229071,1,0.899426447,1,0.889785004,0.847161412,0.549413165
1,0.933747834,0.947657867,0.907971956,0.400402002,0.188575496,0.143487519,0
0.845257237,0.999432492,1,0.877885518,0.946540107,0.733665936,0.508699777,0.269998015
1,1,1,0.983136206,0.957810796,0.868013037,0.728130985,0.246282055
1,0.906012112,0.868415747,0.665255507,0.339012796,0.144717177,0,0
0.757039104,0.85017079,0.630438688,0.520893813,0.172119975,0.246588233,0,0.049608445
0.913741696,0.844451659,0.695224797,0.522598988,0.219541008,0.099209867,0.082124904,0
0.965215358,0.978224796,0.934231144,0.69241758,0.195511563,0.169292676,0.045068716,0
0.977369477,0.842993743,0.976628953,0.975490667,0.674705729,0.525753383,0.165432277,0.198517853
0.905760406,0.904438595,0.817018297,0.938380859,0.622659236,0.403256798,0.221652343,0.071486123
0.904636061,1,1,0.956807455,0.904735247,0.786504879,0.518698125,0.290595154
0.941514926,0.907933984,0.766140924,0.470185959,0.246962141,0.179960982,0.039039262,0
0.976753291,1,1,1,0.96443812,0.936990466,0.997660424,0.805591491
0.912775272,0.944493616,1,0.81841508,0.619562678,0.431787138,0.107471239,0.067881493
1,0.930582325,0.857704768,1,0.830574107,0.836978336,0.513588021,0.190291889
1,0.796844538,0.848821567,0.835387542,0.419774322,0.173736538,0,0.086132439
1,0.961837006,0.909606995,0.82544242,0.445278578,0.127840895,0.199039244,0.015340354
1,0.823933524,0.863110647,0.80523974,0.444694898,0.307871463,0.06711721,0
0.862792837,0.986883465,0.888067994,0.990848855,0.390659987,0.166272306,0.08991735,0.061025094
1,0.961916658,0.92507463,0.911635175,1,0.945071555,0.755474667,0.311736183
1,1,1,0.978756488,0.974793725,0.963267223,0.926522128,0.455755112
0.939889124,0.998685008,0.925705698,0.936054059,0.872259453,0.872199685,0.402612804,0.04317697
1,0.974546846,1,0.88016952,0.761070844,0.756969298,0.4818799,0.255019302
1,0.938649728,1,0.966510366,0.816769458,0.616213492,0.232357707,0.021240234
1,1,0.974309818,1,0.992025747,0.934508255,1,0.995459523
1,0.896387061,1,0.920978692,0.919863437,0.911176102,0.628220459,0.328658158
0.965371554,0.790329933,0.632093373,0.441581699,0.003822683,0.183763882,0,0
1,0.96801369,0.988597894,0.952156783,0.863817368,0.981441503,0.659719831,0.366902078
0.938812566,0.878416789,0.938012458,1,0.891819592,0.877502084,0.402912773,0
0.968817006,1,1,0.966026142,0.900951393,0.941286396,0.789460515,0.440728855
1,0.917090095,1,0.988326117,0.808053092,0.631184449,0.393521487,0.109120162
0.968699457,1,1,1,0.936418251,0.976423033,0.892894539,0.431811983
0.915061867,0.922819317,1,1,0.904093768,1,0.912397439,0.633041472
0.921082262,0.919583028,0.934884057,0.900070799,0.548182056,0.534137882,0.103372907,0.15750704
1,1,1,1,1,0.996798379,0.912087776,0.669005189
1,0.93846468,0.961786814,1,0.905621289,0.859250087,0.49697259,0.166598497
0.9781141,1,0.982336129,1,0.992940218,0.873232318,0.693466312,0.413702375
0.996805267,0.881687564,0.845544561,1,0.932250831,0.956784185,0.566053647,0.125484403
0.940543178,0.932755838,0.882656903,0.803412422,0.306407748,0.218450063,0.003244566,0.004208837
0.945326435,0.923084072,0.827810842,0.755530217,0.471250499,0.30923535,0,0
0.845817987,1,1,0.922498138,0.841049272,1,0.909019846,0.509356252
0.93656697,0.901103832,1,0.934342231,0.702803686,0.559219962,0.197461672,0.057372551
0.818384785,0.725442046,0.688198309,0.638887681,0.208693717,0.150554538,0.027707836,0.169997037
1,1,0.891202547,1,0.846154481,0.795357047,0.227867692,0.065053944
0.940912964,0.958349781,0.92982315,1,0.9647671,0.98261993,0.768148233,0.521672576
1,0.866107366,0.816429925,0.843486379,0.317641633,0.058418857,0.103685013,0
1,1,0.999391692,0.956273325,0.794040955,0.489509124,0.22261467,0.074396935
1,0.969331238,0.981952219,0.965210891,0.751523775,0.516379354,0.19932415,0.052953535
0.969650073,0.947103634,0.935020182,0.980250265,0.593020401,0.58968825,0.153894233,0.104192016
0.990813395,1,0.874776117,1,0.846873627,0.829345549,0.353782745,0.076648236
0.868657322,1,1,0.94737603,0.752435171,0.830693357,0.331602056,0.18199603
0.967143606,0.909049885,1,0.796570451,0.648793912,0.344149931,0.094993824,0.101494402
1,0.977810657,1,0.994716048,0.66862264,0.482761997,0.195558389,0.039545494
0.889302309,0.874035812,0.980631857,0.979752669,0.876430366,0.665421662,0.234219968,0
1,1,1,0.792736004,0.746773032,0.749525448,0.28182653,0.107843334
1,0.978254952,1,1,0.951384062,1,0.764483404,0.444083244
